sample_delay_us,ch1_V
-23.720000,-0.1811160
-23.712000,-0.1811960
-23.704000,-0.1813027
-23.696000,-0.1812493
-23.688000,-0.1811960
-23.680000,-0.1811960
-23.672000,-0.1811960
-23.664000,-0.1813027
-23.656000,-0.1812493
-23.648000,-0.1811960
-23.640000,-0.1811960
-23.632000,-0.1811160
-23.624000,-0.1811160
-23.616000,-0.1811960
-23.608000,-0.1810626
-23.600000,-0.1811160
-23.592000,-0.1811160
-23.584000,-0.1811160
-23.576000,-0.1811160
-23.568000,-0.1811160
-23.560000,-0.1810626
-23.552000,-0.1810093
-23.544000,-0.1810626
-23.536000,-0.1811160
-23.528000,-0.1811160
-23.520000,-0.1811160
-23.512000,-0.1810093
-23.504000,-0.1810093
-23.496000,-0.1811160
-23.488000,-0.1811160
-23.480000,-0.1811160
-23.472000,-0.1811160
-23.464000,-0.1810626
-23.456000,-0.1810626
-23.448000,-0.1810093
-23.440000,-0.1809560
-23.432000,-0.1810093
-23.424000,-0.1810626
-23.416000,-0.1810626
-23.408000,-0.1810626
-23.400000,-0.1810626
-23.392000,-0.1810093
-23.384000,-0.1810093
-23.376000,-0.1810626
-23.368000,-0.1810093
-23.360000,-0.1810626
-23.352000,-0.1810626
-23.344000,-0.1810626
-23.336000,-0.1810093
-23.328000,-0.1809560
-23.320000,-0.1809560
-23.312000,-0.1809560
-23.304000,-0.1809560
-23.296000,-0.1810093
-23.288000,-0.1810093
-23.280000,-0.1810093
-23.272000,-0.1809560
-23.264000,-0.1809560
-23.256000,-0.1810626
-23.248000,-0.1810093
-23.240000,-0.1810093
-23.232000,-0.1811960
-23.224000,-0.1811160
-23.216000,-0.1809560
-23.208000,-0.1809026
-23.200000,-0.1809026
-23.192000,-0.1809560
-23.184000,-0.1810093
-23.176000,-0.1810093
-23.168000,-0.1809560
-23.160000,-0.1810093
-23.152000,-0.1810093
-23.144000,-0.1809560
-23.136000,-0.1808493
-23.128000,-0.1809560
-23.120000,-0.1810093
-23.112000,-0.1809560
-23.104000,-0.1809560
-23.096000,-0.1808493
-23.088000,-0.1809026
-23.080000,-0.1809026
-23.072000,-0.1808493
-23.064000,-0.1808493
-23.056000,-0.1809026
-23.048000,-0.1809026
-23.040000,-0.1808493
-23.032000,-0.1808493
-23.024000,-0.1808493
-23.016000,-0.1807959
-23.008000,-0.1809026
-23.000000,-0.1809026
-22.992000,-0.1809560
-22.984000,-0.1809026
-22.976000,-0.1808493
-22.968000,-0.1808493
-22.960000,-0.1808493
-22.952000,-0.1809560
-22.944000,-0.1808493
-22.936000,-0.1807426
-22.928000,-0.1807959
-22.920000,-0.1808493
-22.912000,-0.1809026
-22.904000,-0.1809026
-22.896000,-0.1808493
-22.888000,-0.1808493
-22.880000,-0.1807959
-22.872000,-0.1807959
-22.864000,-0.1807959
-22.856000,-0.1807959
-22.848000,-0.1807426
-22.840000,-0.1806892
-22.832000,-0.1806359
-22.824000,-0.1806892
-22.816000,-0.1807959
-22.808000,-0.1806892
-22.800000,-0.1807426
-22.792000,-0.1807959
-22.784000,-0.1807426
-22.776000,-0.1806892
-22.768000,-0.1807426
-22.760000,-0.1808493
-22.752000,-0.1807959
-22.744000,-0.1807959
-22.736000,-0.1807426
-22.728000,-0.1807426
-22.720000,-0.1807426
-22.712000,-0.1807426
-22.704000,-0.1807426
-22.696000,-0.1806892
-22.688000,-0.1806892
-22.680000,-0.1806359
-22.672000,-0.1806892
-22.664000,-0.1808493
-22.656000,-0.1807959
-22.648000,-0.1806892
-22.640000,-0.1807426
-22.632000,-0.1806892
-22.624000,-0.1806359
-22.616000,-0.1806892
-22.608000,-0.1807426
