sample_delay_us,air_paired_mV,spanner_mV,air_earlier_mV
2.103999999999999915e+01,8.973803614457825262e+00,2.799069999999998259e+01,1.092319999999999958e+01
2.104999999999999716e+01,8.973803614457830591e+00,2.808940361445782230e+01,1.092319999999999958e+01
2.105999999999999872e+01,8.965578313253010023e+00,2.812230481927709747e+01,1.092319999999999958e+01
2.107000000000000028e+01,9.031380722891565682e+00,2.805650240963854714e+01,1.092319999999999958e+01
2.108000000000000185e+01,9.006704819277107532e+00,2.807295301204817761e+01,1.092319999999999958e+01
2.108999999999999986e+01,9.039606024096380921e+00,2.810585421686746344e+01,1.092319999999999958e+01
2.110000000000000142e+01,9.064281927710839071e+00,2.810585421686745633e+01,1.160589999999999833e+01
2.110999999999999943e+01,9.064281927710842623e+00,2.809762891566262866e+01,1.092319999999999958e+01
2.112000000000000099e+01,9.064281927710839071e+00,2.804827710843371946e+01,1.092319999999999958e+01
2.112999999999999901e+01,9.056056626506020280e+00,2.813053012048192159e+01,1.160589999999999833e+01
2.114000000000000057e+01,9.097183132530117788e+00,2.813053012048191093e+01,1.160589999999999833e+01
2.114999999999999858e+01,9.220562650602408539e+00,2.821278313253010595e+01,1.092319999999999958e+01
2.116000000000000014e+01,9.195886746987946836e+00,2.816343132530117188e+01,1.092319999999999958e+01
2.117000000000000171e+01,9.097183132530121341e+00,2.811407951807228045e+01,1.160589999999999833e+01
2.117999999999999972e+01,9.138309638554218850e+00,2.812230481927710457e+01,1.160589999999999833e+01
2.118999999999999773e+01,9.220562650602406762e+00,2.802360120481926131e+01,1.092319999999999958e+01
2.119999999999999929e+01,9.204112048192769180e+00,2.799892530120479961e+01,1.092319999999999958e+01
2.121000000000000085e+01,9.220562650602403210e+00,2.811407951807228045e+01,1.092319999999999958e+01
2.121999999999999886e+01,9.195886746987946836e+00,2.816343132530118964e+01,1.092319999999999958e+01
2.123000000000000043e+01,9.335716867469878721e+00,2.817988192771083078e+01,1.092319999999999958e+01
2.124000000000000199e+01,9.343942168674697513e+00,2.812230481927709036e+01,1.160589999999999833e+01
2.125000000000000000e+01,9.294590361445784765e+00,2.812230481927709036e+01,1.092319999999999958e+01
2.126000000000000156e+01,9.278139759036147183e+00,2.812230481927709036e+01,1.092319999999999958e+01
2.126999999999999957e+01,9.286365060240960645e+00,2.813875542168673149e+01,1.160589999999999833e+01
2.128000000000000114e+01,9.278139759036141854e+00,2.804827710843371946e+01,1.160589999999999833e+01
2.128999999999999915e+01,9.302815662650600004e+00,2.804005180722890245e+01,1.160589999999999833e+01
2.130000000000000071e+01,9.245238554216864912e+00,2.804827710843372301e+01,1.160589999999999833e+01
2.131000000000000227e+01,9.212337349397589747e+00,2.824568433734937400e+01,1.092319999999999958e+01
2.132000000000000028e+01,9.269914457831326615e+00,2.815520602409637263e+01,1.092319999999999958e+01
2.132999999999999829e+01,9.417969879518075516e+00,2.813875542168673149e+01,1.160589999999999833e+01
2.133999999999999986e+01,9.426195180722896083e+00,2.817165662650600311e+01,1.160589999999999833e+01
2.135000000000000142e+01,9.360392771084335095e+00,2.810585421686745633e+01,1.228859999999999886e+01
2.135999999999999943e+01,9.343942168674693960e+00,2.808940361445781875e+01,1.297129999999999939e+01
2.137000000000000099e+01,9.409744578313256724e+00,2.823745903614456054e+01,1.160589999999999833e+01
2.137999999999999901e+01,9.393293975903615589e+00,2.826213493975901869e+01,1.160589999999999833e+01
2.139000000000000057e+01,9.434420481927707769e+00,2.817988192771083078e+01,1.092319999999999958e+01
2.139999999999999858e+01,9.467321686746984710e+00,2.821278313253010595e+01,1.092319999999999958e+01
2.141000000000000014e+01,9.475546987951805278e+00,2.813053012048191448e+01,1.160589999999999833e+01
2.142000000000000171e+01,9.434420481927707769e+00,2.813875542168673860e+01,1.160589999999999833e+01
2.142999999999999972e+01,9.450871084337345351e+00,2.811407951807225913e+01,1.228859999999999886e+01
2.144000000000000128e+01,9.574250602409637878e+00,2.807295301204816695e+01,1.228859999999999886e+01
2.145000000000000284e+01,9.524898795180723354e+00,2.807295301204819182e+01,1.092319999999999958e+01
2.146000000000000085e+01,9.483772289156625845e+00,2.804827710843373723e+01,1.092319999999999958e+01
2.146999999999999886e+01,9.483772289156627622e+00,2.821278313253009529e+01,1.160589999999999833e+01
2.148000000000000043e+01,9.549574698795181504e+00,2.821278313253009529e+01,1.160589999999999833e+01
2.149000000000000199e+01,9.631827710843372969e+00,2.823745903614455699e+01,1.160589999999999833e+01
2.150000000000000000e+01,9.664728915662651687e+00,2.822100843373492651e+01,1.160589999999999833e+01
2.150999999999999801e+01,9.508448192771085772e+00,2.811407951807227334e+01,1.228859999999999886e+01
2.151999999999999957e+01,9.500222891566266981e+00,2.811407951807227334e+01,1.228859999999999886e+01
2.153000000000000114e+01,9.623602409638555955e+00,2.807295301204817761e+01,1.160589999999999833e+01
2.153999999999999915e+01,9.640053012048195313e+00,2.813053012048191448e+01,1.092319999999999958e+01
2.155000000000000071e+01,9.566025301204819087e+00,2.815520602409636552e+01,1.160589999999999833e+01
2.155999999999999872e+01,9.541349397590362713e+00,2.812230481927708681e+01,1.160589999999999833e+01
2.157000000000000028e+01,9.598926506024096028e+00,2.815520602409636552e+01,1.228859999999999886e+01
2.157999999999999829e+01,9.656503614457831119e+00,2.815520602409636552e+01,1.228859999999999886e+01
2.158999999999999986e+01,9.705855421686749196e+00,2.814698072289154496e+01,1.228859999999999886e+01
2.160000000000000142e+01,9.672954216867472255e+00,2.813053012048191448e+01,1.160589999999999833e+01
2.160999999999999943e+01,9.615377108433733611e+00,2.813875542168673149e+01,1.228859999999999886e+01
2.162000000000000099e+01,9.664728915662649911e+00,2.819633253012046836e+01,1.228859999999999886e+01
2.163000000000000256e+01,9.763432530120478958e+00,2.822923373493973997e+01,1.160589999999999833e+01
2.164000000000000057e+01,9.746981927710843152e+00,2.820455783132528893e+01,1.160589999999999833e+01
2.164999999999999858e+01,9.705855421686747420e+00,2.807295301204818117e+01,1.092319999999999958e+01
2.166000000000000014e+01,9.705855421686749196e+00,2.804827710843371946e+01,1.092319999999999958e+01
2.167000000000000171e+01,9.821009638554215826e+00,2.817165662650601377e+01,1.160589999999999833e+01
2.167999999999999972e+01,9.837460240963856961e+00,2.817165662650600666e+01,1.160589999999999833e+01
2.169000000000000128e+01,9.763432530120486064e+00,2.810585421686745633e+01,1.228859999999999886e+01
2.169999999999999929e+01,9.779883132530125422e+00,2.811407951807229111e+01,1.228859999999999886e+01
2.171000000000000085e+01,9.903262650602412620e+00,2.808117831325298752e+01,1.160589999999999833e+01
2.171999999999999886e+01,9.895037349397592052e+00,2.812230481927707970e+01,1.160589999999999833e+01
2.173000000000000043e+01,9.796333734939763005e+00,2.827858554216865627e+01,1.228859999999999886e+01
2.173999999999999844e+01,9.755207228915667272e+00,2.827036024096383215e+01,1.228859999999999886e+01
2.175000000000000000e+01,9.870361445783133902e+00,2.814698072289155562e+01,1.160589999999999833e+01
2.175999999999999801e+01,9.903262650602412620e+00,2.816343132530119675e+01,1.160589999999999833e+01
2.177000000000000313e+01,9.886812048192769709e+00,2.813053012048191448e+01,1.160589999999999833e+01
2.178000000000000114e+01,9.886812048192771485e+00,2.813053012048191448e+01,1.160589999999999833e+01
2.178999999999999915e+01,9.911487951807229635e+00,2.797424939759034146e+01,1.160589999999999833e+01
2.180000000000000071e+01,9.886812048192771485e+00,2.794957349397589397e+01,1.160589999999999833e+01
2.181000000000000227e+01,9.927938554216870770e+00,2.817165662650600311e+01,1.297129999999999939e+01
2.182000000000000028e+01,9.927938554216870770e+00,2.815520602409636552e+01,1.297129999999999939e+01
2.182999999999999829e+01,9.985515662650605861e+00,2.821278313253009884e+01,1.160589999999999833e+01
2.183999999999999986e+01,1.001841686746988280e+01,2.819633253012045770e+01,1.160589999999999833e+01
2.185000000000000142e+01,9.969065060240966503e+00,2.813053012048192159e+01,1.228859999999999886e+01
2.185999999999999943e+01,1.003486746987951861e+01,2.815520602409639039e+01,1.297129999999999939e+01
2.187000000000000099e+01,9.936163855421686009e+00,2.816343132530118254e+01,1.228859999999999886e+01
2.187999999999999901e+01,9.952614457831323591e+00,2.814698072289154851e+01,1.228859999999999886e+01
2.189000000000000057e+01,9.969065060240966503e+00,2.806472771084336415e+01,1.160589999999999833e+01
2.189999999999999858e+01,1.002664216867470159e+01,2.812230481927710457e+01,1.228859999999999886e+01
2.191000000000000014e+01,1.005954337349397498e+01,2.812230481927709747e+01,1.228859999999999886e+01
2.192000000000000171e+01,1.003486746987951683e+01,2.812230481927710457e+01,1.228859999999999886e+01
2.192999999999999972e+01,1.013357108433734943e+01,2.810585421686746699e+01,1.228859999999999886e+01
2.193999999999999773e+01,1.014179638554216645e+01,2.810585421686746344e+01,1.228859999999999886e+01
2.195000000000000284e+01,1.003486746987952039e+01,2.814698072289154496e+01,1.297129999999999939e+01
2.196000000000000085e+01,1.007599397590361789e+01,2.814698072289154496e+01,1.297129999999999939e+01
2.196999999999999886e+01,1.023227469879518203e+01,2.815520602409636197e+01,1.160589999999999833e+01
2.198000000000000043e+01,1.021582409638553912e+01,2.812230481927709036e+01,1.160589999999999833e+01
2.199000000000000199e+01,1.013357108433734766e+01,2.810585421686745278e+01,1.297129999999999939e+01
2.200000000000000000e+01,1.005131807228915441e+01,2.809762891566263932e+01,1.297129999999999939e+01
2.201000000000000156e+01,1.024872530120481784e+01,2.805650240963854358e+01,1.228859999999999886e+01
2.201999999999999957e+01,1.028162650602409300e+01,2.808117831325298752e+01,1.228859999999999886e+01
2.203000000000000114e+01,1.017469759036144517e+01,2.815520602409637618e+01,1.228859999999999886e+01
2.203999999999999915e+01,1.017469759036144694e+01,2.814698072289154851e+01,1.228859999999999886e+01
2.205000000000000071e+01,1.019114819277108275e+01,2.816343132530118964e+01,1.228859999999999886e+01
2.205999999999999872e+01,1.015824698795180403e+01,2.812230481927708681e+01,1.160589999999999833e+01
2.207000000000000028e+01,1.030630240963854938e+01,2.813053012048190382e+01,1.297129999999999939e+01
2.207999999999999829e+01,1.033097831325300930e+01,2.810585421686744567e+01,1.297129999999999939e+01
2.208999999999999986e+01,1.027340120481927599e+01,2.806472771084337126e+01,1.228859999999999886e+01
2.210000000000000142e+01,1.028162650602409656e+01,2.808117831325300884e+01,1.228859999999999886e+01
2.210999999999999943e+01,1.025695060240963663e+01,2.802360120481926131e+01,1.160589999999999833e+01
2.211999999999999744e+01,1.031452771084337172e+01,2.809762891566263932e+01,1.160589999999999833e+01
2.213000000000000256e+01,1.030630240963855293e+01,2.817988192771082367e+01,1.228859999999999886e+01
2.214000000000000057e+01,1.030630240963855648e+01,2.818810722891564780e+01,1.228859999999999886e+01
2.214999999999999858e+01,1.036387951807228625e+01,2.799069999999999325e+01,1.228859999999999886e+01
2.216000000000000014e+01,1.040500602409637843e+01,2.798247469879516558e+01,1.228859999999999886e+01
2.217000000000000171e+01,1.042145662650602311e+01,2.808117831325299818e+01,1.297129999999999939e+01
2.217999999999999972e+01,1.036387951807228625e+01,2.813875542168673149e+01,1.297129999999999939e+01
2.219000000000000128e+01,1.030630240963855293e+01,2.808940361445782230e+01,1.228859999999999886e+01
2.219999999999999929e+01,1.031452771084337527e+01,2.808117831325299818e+01,1.228859999999999886e+01
2.221000000000000085e+01,1.043790722891565892e+01,2.807295301204818117e+01,1.092319999999999958e+01
2.221999999999999886e+01,1.043790722891565892e+01,2.809762891566263576e+01,1.160589999999999833e+01
2.223000000000000043e+01,1.043790722891566247e+01,2.798247469879516913e+01,1.297129999999999939e+01
2.224000000000000199e+01,1.045435783132529828e+01,2.801537590361443719e+01,1.297129999999999939e+01
2.225000000000000000e+01,1.049548433734939579e+01,2.803182650602408543e+01,1.297129999999999939e+01
2.225999999999999801e+01,1.050370963855421103e+01,2.806472771084336415e+01,1.297129999999999939e+01
2.226999999999999957e+01,1.049548433734939579e+01,2.813875542168673149e+01,1.092319999999999958e+01
2.228000000000000114e+01,1.046258313253011885e+01,2.808117831325299463e+01,1.092319999999999958e+01
2.228999999999999915e+01,1.052016024096385038e+01,2.794957349397590463e+01,1.228859999999999886e+01
2.230000000000000071e+01,1.047903373493975465e+01,2.797424939759035212e+01,1.228859999999999886e+01
2.231000000000000227e+01,1.065999036144577872e+01,2.809762891566263576e+01,1.297129999999999939e+01
2.232000000000000028e+01,1.067644096385541808e+01,2.809762891566263932e+01,1.297129999999999939e+01
2.233000000000000185e+01,1.047080843373493586e+01,2.803182650602408543e+01,1.228859999999999886e+01
2.233999999999999986e+01,1.039678072289156496e+01,2.804827710843373012e+01,1.160589999999999833e+01
2.235000000000000142e+01,1.059418795180722306e+01,2.797424939759034501e+01,1.228859999999999886e+01
2.235999999999999943e+01,1.061063855421686242e+01,2.797424939759035212e+01,1.228859999999999886e+01
2.237000000000000099e+01,1.056128674698794789e+01,2.806472771084336060e+01,1.228859999999999886e+01
2.237999999999999901e+01,1.055306144578312733e+01,2.808117831325299818e+01,1.228859999999999886e+01
2.239000000000000057e+01,1.057773734939758192e+01,2.787554578313252662e+01,1.228859999999999886e+01
2.239999999999999858e+01,1.065176506024095637e+01,2.785909518072288193e+01,1.228859999999999886e+01
2.241000000000000014e+01,1.064353975903613758e+01,2.804005180722890245e+01,1.160589999999999833e+01
2.242000000000000171e+01,1.059418795180722128e+01,2.806472771084336060e+01,1.160589999999999833e+01
2.242999999999999972e+01,1.066821566265059751e+01,2.794134819277107340e+01,1.228859999999999886e+01
2.243999999999999773e+01,1.062708915662650000e+01,2.798247469879515847e+01,1.228859999999999886e+01
2.244999999999999929e+01,1.072579277108432905e+01,2.801537590361445496e+01,1.228859999999999886e+01
2.246000000000000085e+01,1.070111686746987267e+01,2.801537590361444430e+01,1.228859999999999886e+01
2.246999999999999886e+01,1.073401807228914961e+01,2.792489759036143226e+01,1.228859999999999886e+01
2.248000000000000043e+01,1.069289156626505388e+01,2.794957349397589041e+01,1.228859999999999886e+01
2.249000000000000199e+01,1.079159518072288648e+01,2.799069999999999681e+01,1.228859999999999886e+01
